price,volume,time,timestamp,type,order_type,trade_id
94631.5,0.0039372,2025-05-05 21:51:16,1746481876.1460483,buy,limit,82757496
94632.7,5.054e-05,2025-05-05 21:51:16,1746481876.1460483,buy,limit,82757500
94631.6,0.00484384,2025-05-05 21:51:16,1746481876.1460483,buy,limit,82757498
94635.0,1.15257523,2025-05-05 21:51:16,1746481876.2628455,buy,limit,82757501
94635.0,0.0004403,2025-05-05 21:51:18,1746481878.73653,buy,market,82757502
94635.0,0.9348102,2025-05-05 21:51:18,1746481878.7706578,buy,limit,82757503
94635.0,0.93480996,2025-05-05 21:51:18,1746481878.7711575,buy,limit,82757504
94635.0,0.98235216,2025-05-05 21:51:18,1746481878.771938,buy,limit,82757505
94635.0,0.80220159,2025-05-05 21:51:18,1746481878.7738106,buy,limit,82757506
94635.0,0.38020856,2025-05-05 21:51:18,1746481878.775153,buy,limit,82757507
94639.1,0.00036574,2025-05-05 21:51:18,1746481878.8198502,buy,limit,82757509
94636.0,5.283e-05,2025-05-05 21:51:18,1746481878.8198502,buy,limit,82757508
94639.1,0.00026624,2025-05-05 21:51:18,1746481878.8198502,buy,limit,82757510
94639.9,2.673e-05,2025-05-05 21:51:19,1746481879.1112533,buy,limit,82757511
94639.9,7.327e-05,2025-05-05 21:51:19,1746481879.1112533,buy,limit,82757512
94639.9,2.673e-05,2025-05-05 21:51:19,1746481879.2771356,buy,limit,82757513
94639.9,7.327e-05,2025-05-05 21:51:19,1746481879.2771358,buy,limit,82757514
94639.9,2.673e-05,2025-05-05 21:51:19,1746481879.442088,buy,limit,82757515
94639.9,7.327e-05,2025-05-05 21:51:19,1746481879.442088,buy,limit,82757516
94639.9,2.673e-05,2025-05-05 21:51:19,1746481879.6065986,buy,limit,82757517
94639.9,7.327e-05,2025-05-05 21:51:19,1746481879.6065989,buy,limit,82757518
94639.9,0.01445284,2025-05-05 21:51:26,1746481886.783978,buy,limit,82757519
94642.8,0.0003754,2025-05-05 21:51:29,1746481889.089728,buy,limit,82757520
94642.8,0.01774193,2025-05-05 21:51:37,1746481897.3144472,buy,limit,82757521
94645.1,5.283e-05,2025-05-05 21:51:37,1746481897.3169389,buy,limit,82757522
94648.6,0.00083431,2025-05-05 21:51:42,1746481902.9372666,buy,limit,82757523
94648.6,3.705e-05,2025-05-05 21:52:02,1746481922.2043507,buy,limit,82757524
94648.5,0.00010325,2025-05-05 21:52:09,1746481929.0559537,sell,limit,82757525
94648.6,0.18812864,2025-05-05 21:52:11,1746481931.548225,buy,limit,82757526
94653.9,5.282e-05,2025-05-05 21:52:11,1746481931.548225,buy,limit,82757528
94654.2,0.0182748,2025-05-05 21:52:11,1746481931.548225,buy,limit,82757529
94655.4,5.055e-05,2025-05-05 21:52:11,1746481931.548225,buy,limit,82757530
94658.1,0.00825379,2025-05-05 21:52:11,1746481931.548225,buy,limit,82757531
94662.9,5.282e-05,2025-05-05 21:52:11,1746481931.548225,buy,limit,82757532
94665.5,0.01811168,2025-05-05 21:52:11,1746481931.548225,buy,limit,82757533
94649.9,0.0070396,2025-05-05 21:52:11,1746481931.548225,buy,limit,82757527
94665.6,0.00016077,2025-05-05 21:52:11,1746481931.548225,buy,limit,82757534
94673.3,0.008,2025-05-05 21:52:11,1746481931.5588515,buy,limit,82757537
94669.9,0.00910586,2025-05-05 21:52:11,1746481931.5588515,buy,limit,82757535
94676.9,0.0182691,2025-05-05 21:52:11,1746481931.5588515,buy,limit,82757539
94674.0,0.001,2025-05-05 21:52:11,1746481931.5588515,buy,limit,82757538
94678.2,5.062e-05,2025-05-05 21:52:11,1746481931.5588515,buy,limit,82757540
94672.0,5.281e-05,2025-05-05 21:52:11,1746481931.5588515,buy,limit,82757536
94678.7,0.02473327,2025-05-05 21:52:11,1746481931.5600677,buy,limit,82757541
94680.9,5.281e-05,2025-05-05 21:52:11,1746481931.560068,buy,limit,82757542
94690.0,5.28e-05,2025-05-05 21:52:11,1746481931.560068,buy,limit,82757544
94688.3,0.01826624,2025-05-05 21:52:11,1746481931.560068,buy,limit,82757543
94694.5,0.02113579,2025-05-05 21:52:11,1746481931.560736,buy,limit,82757546
94691.7,0.00026758,2025-05-05 21:52:11,1746481931.560736,buy,limit,82757545
94700.0,0.005,2025-05-05 21:52:11,1746481931.608059,buy,limit,82757548
94699.6,0.0181032,2025-05-05 21:52:11,1746481931.608059,buy,limit,82757547
94700.8,5.061e-05,2025-05-05 21:52:11,1746481931.608059,buy,limit,82757549
94723.6,5.066e-05,2025-05-05 21:52:11,1746481931.666293,buy,limit,82757553
94729.0,0.00060066,2025-05-05 21:52:11,1746481931.666293,buy,limit,82757554
94722.4,0.0182577,2025-05-05 21:52:11,1746481931.666293,buy,limit,82757552
94729.1,0.00158443,2025-05-05 21:52:11,1746481931.666293,buy,limit,82757555
94729.1,0.00057435,2025-05-05 21:52:11,1746481931.666293,buy,limit,82757557
94711.0,0.01826055,2025-05-05 21:52:11,1746481931.666293,buy,limit,82757551
94704.0,0.00601,2025-05-05 21:52:11,1746481931.666293,buy,limit,82757550
94729.1,0.00145376,2025-05-05 21:52:11,1746481931.666293,buy,limit,82757556
94732.8,0.0175,2025-05-05 21:52:11,1746481931.6662931,buy,limit,82757558
94733.7,0.01809473,2025-05-05 21:52:11,1746481931.6662931,buy,limit,82757559
94738.3,0.00030655,2025-05-05 21:52:12,1746481932.1948504,sell,limit,82757560
94738.3,0.00030716,2025-05-05 21:52:12,1746481932.4221227,sell,limit,82757561
94738.4,5.278e-05,2025-05-05 21:52:12,1746481932.8496788,buy,limit,82757565
94738.4,5.28e-05,2025-05-05 21:52:12,1746481932.8496788,buy,limit,82757566
94738.4,5.279e-05,2025-05-05 21:52:12,1746481932.8496788,buy,limit,82757563
94738.4,0.00013046,2025-05-05 21:52:12,1746481932.8496788,buy,limit,82757562
94738.4,5.278e-05,2025-05-05 21:52:12,1746481932.8496788,buy,limit,82757567
94738.4,5.279e-05,2025-05-05 21:52:12,1746481932.8496788,buy,limit,82757564
94739.9,0.000342,2025-05-05 21:52:13,1746481933.0360377,buy,limit,82757568
94739.9,0.00455544,2025-05-05 21:52:25,1746481945.870612,buy,limit,82757569
94739.9,0.00018107,2025-05-05 21:52:27,1746481947.3856738,buy,market,82757570
94739.8,0.00043276,2025-05-05 21:52:33,1746481953.958152,sell,limit,82757571
94739.9,0.00542339,2025-05-05 21:52:50,1746481970.8605938,buy,limit,82757572
94743.9,5.277e-05,2025-05-05 21:52:53,1746481973.031133,buy,limit,82757574
94743.0,6e-05,2025-05-05 21:52:53,1746481973.031133,buy,limit,82757573
94745.1,0.00988723,2025-05-05 21:52:53,1746481973.031133,buy,limit,82757575
94745.1,0.00068589,2025-05-05 21:53:03,1746481983.820729,buy,market,82757576
94745.0,5e-05,2025-05-05 21:53:15,1746481995.970046,sell,market,82757577
94745.0,0.00030181,2025-05-05 21:53:24,1746482004.8054276,sell,limit,82757578
94745.1,0.00062659,2025-05-05 21:53:33,1746482013.9727986,buy,limit,82757580
94745.1,0.00767889,2025-05-05 21:53:33,1746482013.9727986,buy,limit,82757579
94745.4,0.00049778,2025-05-05 21:53:41,1746482021.2562063,buy,limit,82757581
94746.3,5.065e-05,2025-05-05 21:53:43,1746482023.4982958,buy,limit,82757583
94745.4,0.00071126,2025-05-05 21:53:43,1746482023.4982958,buy,limit,82757582
94749.2,0.04613975,2025-05-05 21:53:43,1746482023.4982958,buy,limit,82757584
94751.1,0.00407898,2025-05-05 21:53:43,1746482023.4982958,buy,limit,82757586
94749.3,0.00176865,2025-05-05 21:53:43,1746482023.4982958,buy,limit,82757585
94751.1,0.00010553,2025-05-05 21:53:53,1746482033.6709163,buy,market,82757587
94751.1,0.02132682,2025-05-05 21:53:53,1746482033.6709163,buy,market,82757588
94751.1,9.371e-05,2025-05-05 21:54:01,1746482041.2102377,buy,market,82757589
94751.1,0.00572056,2025-05-05 21:54:01,1746482041.873404,buy,market,82757590
94751.1,0.00171522,2025-05-05 21:54:07,1746482047.953886,buy,market,82757591
94756.5,0.01824915,2025-05-05 21:54:24,1746482064.5466352,buy,limit,82757598
94753.2,8.126e-05,2025-05-05 21:54:24,1746482064.5466352,buy,limit,82757597
94753.1,5.277e-05,2025-05-05 21:54:24,1746482064.5466352,buy,limit,82757596
94751.7,0.00647474,2025-05-05 21:54:24,1746482064.5466352,buy,limit,82757595
94751.2,0.00662054,2025-05-05 21:54:24,1746482064.5466352,buy,limit,82757594
94762.0,5.276e-05,2025-05-05 21:54:24,1746482064.5466352,buy,limit,82757601
94759.9,0.0086222,2025-05-05 21:54:24,1746482064.5466352,buy,limit,82757600
94759.3,0.00012219,2025-05-05 21:54:24,1746482064.5466352,buy,limit,82757599
94751.1,0.00440592,2025-05-05 21:54:24,1746482064.5466352,buy,limit,82757592
94751.1,0.06367974,2025-05-05 21:54:24,1746482064.5466352,buy,limit,82757593
94766.5,0.011,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757602
94766.5,0.019,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757603
94769.1,5.061e-05,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757606
94769.9,0.00606316,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757607
94791.9,5.056e-05,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757616
94790.0,0.00026616,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757614
94771.6,0.011259,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757609
94790.6,0.01824062,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757615
94788.9,5.275e-05,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757613
94788.2,0.00864506,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757612
94798.0,5.274e-05,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757618
94767.8,0.01808626,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757605
94766.5,0.029,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757604
94771.0,5.276e-05,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757608
94779.9,5.275e-05,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757611
94779.2,0.01824347,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757610
94793.5,0.10642379,2025-05-05 21:54:24,1746482064.5466354,buy,limit,82757617
94804.3,0.00086883,2025-05-05 21:54:24,1746482064.5466356,buy,limit,82757621
94800.0,0.001,2025-05-05 21:54:24,1746482064.5466356,buy,limit,82757619
94806.5,0.4608054,2025-05-05 21:54:24,1746482064.5466356,buy,limit,82757623
94804.4,0.164347,2025-05-05 21:54:24,1746482064.5466356,buy,limit,82757622
94801.9,0.01807781,2025-05-05 21:54:24,1746482064.5466356,buy,limit,82757620
94806.5,5.196e-05,2025-05-05 21:54:25,1746482065.1219199,buy,limit,82757624
94806.5,0.00034391,2025-05-05 21:54:37,1746482077.740109,buy,limit,82757625
94806.5,0.00051453,2025-05-05 21:54:43,1746482083.0733378,buy,limit,82757626
94806.5,0.00010291,2025-05-05 21:54:52,1746482092.8683157,buy,limit,82757627
94806.4,0.00020103,2025-05-05 21:54:59,1746482099.9167008,sell,limit,82757628
94806.4,9.743e-05,2025-05-05 21:55:02,1746482102.8458943,sell,limit,82757629
94806.5,0.00263694,2025-05-05 21:55:11,1746482111.4950948,buy,limit,82757630
94806.5,0.47465099,2025-05-05 21:55:12,1746482112.9438448,buy,market,82757631
94806.5,0.00020784,2025-05-05 21:55:17,1746482117.0411415,buy,limit,82757632
94806.5,0.00026238,2025-05-05 21:55:29,1746482129.510007,buy,limit,82757633
94806.5,0.0001,2025-05-05 21:55:39,1746482139.8702686,buy,market,82757634
94806.5,0.1,2025-05-05 21:55:40,1746482140.5967531,buy,market,82757635
94806.5,0.00155879,2025-05-05 21:55:48,1746482148.037838,buy,limit,82757636
94806.4,0.04,2025-05-05 21:55:49,1746482149.6270304,sell,limit,82757641
94806.4,0.001,2025-05-05 21:55:49,1746482149.6270304,sell,limit,82757640
94806.4,0.001,2025-05-05 21:55:49,1746482149.6270304,sell,limit,82757639
94806.4,0.003328,2025-05-05 21:55:49,1746482149.6270304,sell,limit,82757637
94806.4,0.001,2025-05-05 21:55:49,1746482149.6270304,sell,limit,82757638
94806.4,0.006766,2025-05-05 21:55:49,1746482149.6270304,sell,limit,82757642
94806.5,0.1,2025-05-05 21:55:51,1746482151.0866609,buy,market,82757643
94806.5,0.00613091,2025-05-05 21:55:54,1746482154.279041,buy,market,82757644
94806.5,0.0032481,2025-05-05 21:55:57,1746482157.4678795,buy,limit,82757645
94806.5,0.00297547,2025-05-05 21:56:17,1746482177.699308,buy,market,82757646
94806.5,0.00084732,2025-05-05 21:56:19,1746482179.4091125,buy,market,82757647
94806.5,0.00099762,2025-05-05 21:56:19,1746482179.711227,buy,limit,82757648
94806.5,0.00494993,2025-05-05 21:56:40,1746482200.241397,buy,market,82757649
94806.5,0.00010549,2025-05-05 21:56:40,1746482200.241397,buy,market,82757650
94806.5,0.00262696,2025-05-05 21:56:40,1746482200.241397,buy,market,82757651
94806.5,9.642e-05,2025-05-05 21:56:41,1746482201.579931,buy,limit,82757652
94806.5,0.00503763,2025-05-05 21:56:46,1746482206.380877,buy,limit,82757653
94806.5,9.642e-05,2025-05-05 21:56:53,1746482213.0256305,buy,limit,82757654
94806.5,0.00205811,2025-05-05 21:56:59,1746482219.4892182,buy,limit,82757655
94806.5,0.00263695,2025-05-05 21:57:03,1746482223.5943224,buy,market,82757656
94806.4,0.004234,2025-05-05 21:57:09,1746482229.8187485,sell,limit,82757657
94806.4,0.019,2025-05-05 21:57:09,1746482229.8187485,sell,limit,82757658
94806.4,0.02118613,2025-05-05 21:57:09,1746482229.8187485,sell,limit,82757659
94806.5,0.00059171,2025-05-05 21:57:10,1746482230.321115,buy,limit,82757660
94806.5,0.00236949,2025-05-05 21:57:19,1746482239.2211366,buy,market,82757661
94806.4,0.0001055,2025-05-05 21:57:24,1746482244.1950948,sell,limit,82757662
94806.4,0.0001055,2025-05-05 21:57:24,1746482244.625793,sell,limit,82757663
94806.4,0.0001055,2025-05-05 21:57:25,1746482245.0563045,sell,limit,82757664
94806.4,0.00749737,2025-05-05 21:57:25,1746482245.3725164,sell,limit,82757665
94806.4,0.00023701,2025-05-05 21:57:25,1746482245.3725164,sell,limit,82757666
94806.4,0.0001055,2025-05-05 21:57:25,1746482245.486525,sell,limit,82757667
94806.4,0.00065749,2025-05-05 21:57:25,1746482245.851836,sell,limit,82757668
94806.4,0.001,2025-05-05 21:57:25,1746482245.851836,sell,limit,82757670
94806.4,0.00021095,2025-05-05 21:57:25,1746482245.851836,sell,limit,82757671
94806.4,0.001,2025-05-05 21:57:25,1746482245.851836,sell,limit,82757669
94780.0,5.275e-05,2025-05-05 21:57:25,1746482245.854653,sell,limit,82757673
94789.0,5.274e-05,2025-05-05 21:57:25,1746482245.854653,sell,limit,82757672
94771.0,5.275e-05,2025-05-05 21:57:28,1746482248.138214,sell,limit,82757674
94762.0,5.276e-05,2025-05-05 21:57:29,1746482249.1111996,sell,market,82757675
94762.0,0.00015884,2025-05-05 21:57:29,1746482249.1111996,sell,market,82757676
94718.1,0.1,2025-05-05 21:57:31,1746482251.193719,sell,limit,82757684
94706.9,0.03101701,2025-05-05 21:57:31,1746482251.193719,sell,limit,82757687
94708.9,0.00287372,2025-05-05 21:57:31,1746482251.193719,sell,limit,82757686
94717.0,5.278e-05,2025-05-05 21:57:31,1746482251.193719,sell,limit,82757685
94762.0,0.001,2025-05-05 21:57:31,1746482251.193719,sell,limit,82757678
94744.0,5.277e-05,2025-05-05 21:57:31,1746482251.193719,sell,limit,82757680
94726.0,5.278e-05,2025-05-05 21:57:31,1746482251.193719,sell,limit,82757683
94735.0,5.277e-05,2025-05-05 21:57:31,1746482251.193719,sell,limit,82757681
94762.0,0.00084116,2025-05-05 21:57:31,1746482251.193719,sell,limit,82757677
94753.0,5.276e-05,2025-05-05 21:57:31,1746482251.193719,sell,limit,82757679
94727.6,0.04642184,2025-05-05 21:57:31,1746482251.193719,sell,limit,82757682
94706.9,0.00022636,2025-05-05 21:57:40,1746482260.8637173,sell,limit,82757688
94706.9,0.001,2025-05-05 21:57:42,1746482262.6935403,sell,market,82757691
94706.9,0.001,2025-05-05 21:57:42,1746482262.6935403,sell,market,82757692
94706.9,5.279e-05,2025-05-05 21:57:42,1746482262.6935403,sell,market,82757693
94702.1,0.00281788,2025-05-05 21:57:42,1746482262.6935403,sell,market,82757694
94706.9,0.01177364,2025-05-05 21:57:42,1746482262.6935403,sell,market,82757689
94706.9,0.001,2025-05-05 21:57:42,1746482262.6935403,sell,market,82757690
94702.1,0.04351011,2025-05-05 21:57:42,1746482262.6935406,sell,market,82757695
94702.0,0.08863287,2025-05-05 21:57:42,1746482262.6935406,sell,market,82757696
94702.1,0.00010557,2025-05-05 21:57:46,1746482266.341974,buy,limit,82757697
94702.1,0.00286637,2025-05-05 21:57:46,1746482266.341974,buy,limit,82757698
94702.0,0.00315221,2025-05-05 21:57:58,1746482278.0516043,sell,limit,82757699
